Fullname: Hlxwguebsc Nmlpvkaf, Faculty: Graduate School of Business, Group: Group288, Avg Grade: 0
Fullname: Jgvcizpbqh Ucgsefbq, Faculty: Graduate School of Business, Group: Group244, Avg Grade: 9
Fullname: Udjmcghbqf Hjkyzguf, Faculty: Faculty of Economic Sciences, Group: Group213, Avg Grade: 9
Fullname: Hbwunxza Djtxmeilzp, Faculty: Higher School of Jurisprudence and Administration, Group: Group288, Avg Grade: 9
Fullname: Qljgrfxc Bajsdh, Faculty: Faculty of Geography and Geo-information Technology, Group: Group233, Avg Grade: 9
Fullname: Ytemxphrd Anpwuojmbq, Faculty: International Institute of Economics and Finance, Group: Group217, Avg Grade: 9
Fullname: Skqdoajux Skclgumr, Faculty: Faculty of Law, Group: Group219, Avg Grade: 9
Fullname: Jetnucykq Fvlcbw, Faculty: Faculty of Social Sciences, Group: Group213, Avg Grade: 9
Fullname: Zptgyo Nolah, Faculty: Higher School of Jurisprudence and Administration, Group: Group217, Avg Grade: 9
Fullname: Sbltohd Duozw, Faculty: Faculty of Humanities, Group: Group212, Avg Grade: 9
Fullname: Teophgm Chkdogxmv, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group221, Avg Grade: 9
Fullname: Cxvqfr Xwzuyhqkat, Faculty: Faculty of Mathematics, Group: Group212, Avg Grade: 9
Fullname: Wxgplamcr Syqgev, Faculty: School of Foreign Languages, Group: Group217, Avg Grade: 9
Fullname: Rnscopt Clqwp, Faculty: Higher School of Jurisprudence and Administration, Group: Group213, Avg Grade: 9
Fullname: Wcazbgouy Jpguxhoftl, Faculty: Graduate School of Business, Group: Group219, Avg Grade: 9
Fullname: Knivycoq Mlnarwdgu, Faculty: Faculty of Biology and Biotechnology, Group: Group213, Avg Grade: 9
Fullname: Jkqgiafc Vyegw, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group212, Avg Grade: 9
Fullname: Bdehuizmj Qwarfc, Faculty: Faculty of Computer Science, Group: Group213, Avg Grade: 9
Fullname: Alinbs Rbaptmuyg, Faculty: Faculty of Chemistry, Group: Group288, Avg Grade: 9
Fullname: Hcfxkqbv Snqxzwmf, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group218, Avg Grade: 9
Fullname: Fzodyr Sxgcumo, Faculty: School of Foreign Languages, Group: Group233, Avg Grade: 9
Fullname: Dalpro Xfnjwzm, Faculty: School of Foreign Languages, Group: Group233, Avg Grade: 9
Fullname: Uqtzej Sonbgrklcm, Faculty: Faculty of Economic Sciences, Group: Group217, Avg Grade: 9
Fullname: Nyjbuk Crwfl, Faculty: Faculty of Chemistry, Group: Group212, Avg Grade: 9
Fullname: Iyfahbuklw Cfjuwrnz, Faculty: Faculty of Geography and Geo-information Technology, Group: Group218, Avg Grade: 9
Fullname: Vbdkhe Lmibe, Faculty: Faculty of Mathematics, Group: Group217, Avg Grade: 9
Fullname: Fradn Lhsgxre, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group218, Avg Grade: 9
Fullname: Iprhcaeyvt Jvasrxn, Faculty: Pre-university training faculty, Group: Group244, Avg Grade: 9
Fullname: Oupatwbzmj Ndtgr, Faculty: Faculty of Economic Sciences, Group: Group213, Avg Grade: 9
Fullname: Pekfzvn Cbnuiqdeky, Faculty: Faculty of World Economy and World Politics, Group: Group244, Avg Grade: 9
Fullname: Rejutgh Jdbpsimgfa, Faculty: Pre-university training faculty, Group: Group244, Avg Grade: 9
Fullname: Mkrwzedt Umobvhxkq, Faculty: School of Foreign Languages, Group: Group217, Avg Grade: 9
Fullname: Bvdlktgsz Cukomhja, Faculty: International Institute of Economics and Finance, Group: Group233, Avg Grade: 9
Fullname: Wkpivrq Fyxequvr, Faculty: Lyceum of HSE, Group: Group212, Avg Grade: 9
Fullname: Uokzi Ofawdmurp, Faculty: Faculty of Geography and Geo-information Technology, Group: Group217, Avg Grade: 9
Fullname: Ndsha Hbulm, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group212, Avg Grade: 9
Fullname: Ysaecklmi Wmdpr, Faculty: Faculty of World Economy and World Politics, Group: Group244, Avg Grade: 9
Fullname: Muxrsjhe Oatuhpkf, Faculty: Faculty of World Economy and World Politics, Group: Group212, Avg Grade: 9
Fullname: Gbckuz Cftbmirjd, Faculty: Faculty of Law, Group: Group233, Avg Grade: 9
Fullname: Rsxdejqkoa Smkcv, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group288, Avg Grade: 9
Fullname: Audyemkrgf Jgzsncema, Faculty: Faculty of Law, Group: Group221, Avg Grade: 9
Fullname: Pslrdjzgx Lmitodkqra, Faculty: Faculty of Humanities, Group: Group233, Avg Grade: 9
Fullname: Udtsj Prqol, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group215, Avg Grade: 9
Fullname: Irjanmx Fxmqnyo, Faculty: Faculty of Urban and Regional Development, Group: Group219, Avg Grade: 9
Fullname: Wsbrxda Ryaoc, Faculty: Faculty of Biology and Biotechnology, Group: Group221, Avg Grade: 9
Fullname: Rwcgox Nqazxykes, Faculty: International Institute of Economics and Finance, Group: Group215, Avg Grade: 9
Fullname: Zqdwirumc Jcpzv, Faculty: Pre-university training faculty, Group: Group217, Avg Grade: 9
Fullname: Wkygi Bdkupow, Faculty: Faculty of Creative Industries, Group: Group215, Avg Grade: 9
Fullname: Uljvkefsz Ioyce, Faculty: Faculty of Biology and Biotechnology, Group: Group219, Avg Grade: 9
Fullname: Hxaeudcbr Xbmgut, Faculty: Lyceum of HSE, Group: Group218, Avg Grade: 9
Fullname: Stihd Psnmxyaw, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group218, Avg Grade: 9
Fullname: Rztpcsox Xjhym, Faculty: Higher School of Jurisprudence and Administration, Group: Group218, Avg Grade: 9
Fullname: Imtfdkha Wnkpmi, Faculty: Faculty of Law, Group: Group212, Avg Grade: 9
Fullname: Jrnlmtq Rsqzg, Faculty: Faculty of Chemistry, Group: Group218, Avg Grade: 9
Fullname: Ufghvmeqbz Sflgvoyj, Faculty: Faculty of World Economy and World Politics, Group: Group221, Avg Grade: 9
Fullname: Wygstmrj Iearydgjlc, Faculty: Faculty of Humanities, Group: Group212, Avg Grade: 9
Fullname: Jzkeg Qvoukidwz, Faculty: Faculty of Physics, Group: Group217, Avg Grade: 9
Fullname: Qwrpzmxo Kxdmztwos, Faculty: Faculty of Creative Industries, Group: Group288, Avg Grade: 9
Fullname: Zdyfqs Lwbgv, Faculty: Pre-university training faculty, Group: Group215, Avg Grade: 9
Fullname: Itjoaxyvnq Bhjvinm, Faculty: Faculty of Geography and Geo-information Technology, Group: Group218, Avg Grade: 9
Fullname: Dvmbocqzyi Evgdz, Faculty: Lyceum of HSE, Group: Group233, Avg Grade: 9
Fullname: Bvpitwdxf Jorcsmitvn, Faculty: International Institute of Economics and Finance, Group: Group213, Avg Grade: 9
Fullname: Fqpsxdhen Ljuyspokev, Faculty: Faculty of Mathematics, Group: Group217, Avg Grade: 9
Fullname: Rqbahxvtk Uelrdiwk, Faculty: Faculty of Law, Group: Group213, Avg Grade: 9
Fullname: Ystonba Aewkjtg, Faculty: Faculty of Chemistry, Group: Group288, Avg Grade: 9
Fullname: Zwkibunmsp Hnpsmlzovd, Faculty: Pre-university training faculty, Group: Group218, Avg Grade: 9
Fullname: Wcyjtvoq Kidctw, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group215, Avg Grade: 9
Fullname: Ercpdik Bqtmvlfo, Faculty: Faculty of Humanities, Group: Group212, Avg Grade: 9
Fullname: Pyqugd Bakmodl, Faculty: Faculty of Economic Sciences, Group: Group288, Avg Grade: 9
Fullname: Gviopwsu Khoyx, Faculty: Faculty of Mathematics, Group: Group215, Avg Grade: 9
Fullname: Suvqgr Qmdbzpxlji, Faculty: Faculty of Biology and Biotechnology, Group: Group215, Avg Grade: 9
Fullname: Pusna Jbxsfmk, Faculty: Faculty of Law, Group: Group215, Avg Grade: 9
Fullname: Xybjplkmif Vjioskad, Faculty: Faculty of Geography and Geo-information Technology, Group: Group233, Avg Grade: 9
Fullname: Hvtrj Fmregqbs, Faculty: Pre-university training faculty, Group: Group217, Avg Grade: 9
Fullname: Spbzavm Lwvohz, Faculty: Faculty of Economic Sciences, Group: Group221, Avg Grade: 9
Fullname: Aesfzkh Cfrjxtqymw, Faculty: Faculty of Chemistry, Group: Group288, Avg Grade: 9
Fullname: Gsohtjdfy Umytkbaxf, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group213, Avg Grade: 9
Fullname: Ktrdlj Kbdslcmj, Faculty: Faculty of Physics, Group: Group217, Avg Grade: 9
Fullname: Cazlnh Gdpcmu, Faculty: Lyceum of HSE, Group: Group217, Avg Grade: 9
Fullname: Qcfapjdwn Euzwoph, Faculty: Faculty of Social Sciences, Group: Group288, Avg Grade: 9
Fullname: Gemqrwdi Pbzih, Faculty: Faculty of Law, Group: Group218, Avg Grade: 9
Fullname: Qrjuho Gwxrzdo, Faculty: Graduate School of Business, Group: Group288, Avg Grade: 9
Fullname: Atepdow Gurecikf, Faculty: International Institute of Economics and Finance, Group: Group217, Avg Grade: 9
Fullname: Mpdoxiev Bxsglqkp, Faculty: Faculty of Humanities, Group: Group217, Avg Grade: 9
Fullname: Qmghipvkz Hpcek, Faculty: International Institute of Economics and Finance, Group: Group288, Avg Grade: 9
Fullname: Xwnucamzig Nxzbrljt, Faculty: Faculty of World Economy and World Politics, Group: Group217, Avg Grade: 9
Fullname: Qhbocak Xdwzyti, Faculty: Faculty of Economic Sciences, Group: Group233, Avg Grade: 9
Fullname: Hiwzkeg Xmpkc, Faculty: Graduate School of Business, Group: Group219, Avg Grade: 9
Fullname: Qdjnabtzgk Qnjwluikym, Faculty: Pre-university training faculty, Group: Group221, Avg Grade: 9
Fullname: Fxmqcynp Eovrj, Faculty: Faculty of Physics, Group: Group219, Avg Grade: 9
Fullname: Xqtwmjo Czyhduslw, Faculty: School of Foreign Languages, Group: Group215, Avg Grade: 9
Fullname: Augpmfxcrq Yqjaxoti, Faculty: Faculty of Geography and Geo-information Technology, Group: Group215, Avg Grade: 9
Fullname: Ovrkbz Egbhovisf, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group244, Avg Grade: 9
Fullname: Brgfhl Amgzfbc, Faculty: International Institute of Economics and Finance, Group: Group233, Avg Grade: 9
Fullname: Ckblyvws Ghcon, Faculty: Pre-university training faculty, Group: Group217, Avg Grade: 9
Fullname: Tmzdya Fbgxs, Faculty: Faculty of Biology and Biotechnology, Group: Group244, Avg Grade: 9
Fullname: Cifela Ytrfzivd, Faculty: Faculty of Social Sciences, Group: Group244, Avg Grade: 9
Fullname: Ndukjxhieb Nuhcvx, Faculty: School of Foreign Languages, Group: Group215, Avg Grade: 9
Fullname: Fbapk Sezxno, Faculty: Faculty of Law, Group: Group217, Avg Grade: 9
Fullname: Fsnhdxgtqo Oazdcwq, Faculty: Faculty of Computer Science, Group: Group244, Avg Grade: 9
Fullname: Mvyhjuxdpf Cevnqwl, Faculty: Faculty of Law, Group: Group221, Avg Grade: 9
Fullname: Vptyiwfrzq Ngfuejbsh, Faculty: Faculty of Biology and Biotechnology, Group: Group212, Avg Grade: 9
Fullname: Stcpqlby Lvwys, Faculty: Faculty of Computer Science, Group: Group215, Avg Grade: 9
Fullname: Ltgqe Yreodv, Faculty: Faculty of Humanities, Group: Group217, Avg Grade: 9
Fullname: Qehltfr Cysek, Faculty: School of Foreign Languages, Group: Group213, Avg Grade: 9
Fullname: Itkls Nqpjk, Faculty: Faculty of Mathematics, Group: Group219, Avg Grade: 9
Fullname: Qjuagdfz Anlrj, Faculty: Graduate School of Business, Group: Group233, Avg Grade: 9
Fullname: Hxurcznd Fejtslr, Faculty: International Institute of Economics and Finance, Group: Group217, Avg Grade: 9
Fullname: Bwyxpsfzd Vmxpwuqljh, Faculty: Faculty of Creative Industries, Group: Group212, Avg Grade: 9
Fullname: Hwsgy Pwkqvur, Faculty: Faculty of Urban and Regional Development, Group: Group213, Avg Grade: 9
Fullname: Vtesq Dunpbaiqjz, Faculty: Faculty of World Economy and World Politics, Group: Group212, Avg Grade: 9
Fullname: Qatfjpd Oguymr, Faculty: Graduate School of Business, Group: Group219, Avg Grade: 9
Fullname: Obupjh Dvmbjs, Faculty: Faculty of Humanities, Group: Group218, Avg Grade: 9
Fullname: Flqamuptg Jysapwmdo, Faculty: Lyceum of HSE, Group: Group219, Avg Grade: 9
Fullname: Rfwihbl Kcshbfrqtw, Faculty: Faculty of Creative Industries, Group: Group212, Avg Grade: 9
Fullname: Eamvd Vpszfkuih, Faculty: School of Foreign Languages, Group: Group288, Avg Grade: 9
Fullname: Wutad Wdumoyia, Faculty: Pre-university training faculty, Group: Group213, Avg Grade: 9
Fullname: Svobdme Cgqsodfxi, Faculty: International Institute of Economics and Finance, Group: Group288, Avg Grade: 9
Fullname: Otibkc Yefvzdwl, Faculty: Faculty of Computer Science, Group: Group233, Avg Grade: 9
Fullname: Gazved Vqgrfumxbh, Faculty: Faculty of Social Sciences, Group: Group244, Avg Grade: 9
Fullname: Pkoghfmzyc Acgkvyjmz, Faculty: Faculty of Geography and Geo-information Technology, Group: Group233, Avg Grade: 9
Fullname: Prlugzh Vydnswerxg, Faculty: International Institute of Economics and Finance, Group: Group217, Avg Grade: 9
Fullname: Dxypiq Jcguhmxzq, Faculty: Faculty of Humanities, Group: Group219, Avg Grade: 9
Fullname: Qizfxl Jeuxkbws, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group221, Avg Grade: 9
Fullname: Iavdy Symqki, Faculty: Faculty of Chemistry, Group: Group217, Avg Grade: 9
Fullname: Ibqcf Xdlvhqtb, Faculty: Faculty of Physics, Group: Group221, Avg Grade: 9
Fullname: Jvoeqhsn Tipdokjfrl, Faculty: Faculty of Law, Group: Group218, Avg Grade: 9
Fullname: Pkjqusfxcg Fhweqmunyb, Faculty: Faculty of Social Sciences, Group: Group218, Avg Grade: 9
Fullname: Tnyzrsboqd Ilkmfxdnto, Faculty: Faculty of Computer Science, Group: Group218, Avg Grade: 9
Fullname: Deaho Daevcyfhlq, Faculty: School of Foreign Languages, Group: Group221, Avg Grade: 9
Fullname: Cfjpazhwkd Yxqzvi, Faculty: Higher School of Jurisprudence and Administration, Group: Group244, Avg Grade: 9
Fullname: Lvqmra Orsdgqlkyi, Faculty: Faculty of Humanities, Group: Group288, Avg Grade: 9
Fullname: Iukpmql Wlkjxavesu, Faculty: Faculty of Physics, Group: Group213, Avg Grade: 9
Fullname: Rivehmw Cikzrnugvf, Faculty: Faculty of Humanities, Group: Group213, Avg Grade: 9
Fullname: Hyfkdgazcr Wfnct, Faculty: Higher School of Jurisprudence and Administration, Group: Group219, Avg Grade: 9
Fullname: Oqgunyfp Vjmhiqyo, Faculty: Lyceum of HSE, Group: Group217, Avg Grade: 9
Fullname: Dpselmx Islgwtkv, Faculty: Lyceum of HSE, Group: Group221, Avg Grade: 9
Fullname: Jrqzx Hozgbin, Faculty: International Institute of Economics and Finance, Group: Group244, Avg Grade: 9
Fullname: Kztfwpn Qhjdmorl, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group212, Avg Grade: 9
Fullname: Wsxmfzjt Lxevi, Faculty: Pre-university training faculty, Group: Group217, Avg Grade: 9
Fullname: Qyarnphb Ghqfci, Faculty: School of Foreign Languages, Group: Group213, Avg Grade: 9
Fullname: Jhiusq Ydioskpjm, Faculty: International Institute of Economics and Finance, Group: Group215, Avg Grade: 9
Fullname: Fbwusdj Wfymlrpk, Faculty: School of Foreign Languages, Group: Group213, Avg Grade: 9
Fullname: Apjdncxryu Nwkbsldu, Faculty: Faculty of Mathematics, Group: Group219, Avg Grade: 9
Fullname: Uzkbeaqf Tiqhup, Faculty: International Institute of Economics and Finance, Group: Group288, Avg Grade: 9
Fullname: Mavof Gknjxrdhcu, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group221, Avg Grade: 9
Fullname: Bpckrnlswi Bhipuwz, Faculty: Faculty of Social Sciences, Group: Group219, Avg Grade: 9
Fullname: Jqgdkmal Eiwjg, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group233, Avg Grade: 9
Fullname: Oxawlimfvz Lkpceytdw, Faculty: Faculty of Economic Sciences, Group: Group244, Avg Grade: 9
Fullname: Quoixlrm Lmhexifbgt, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group215, Avg Grade: 9
Fullname: Vtzmgfsyql Ablpwj, Faculty: Pre-university training faculty, Group: Group218, Avg Grade: 9
Fullname: Ndzsuajby Ucdohzerq, Faculty: Faculty of Urban and Regional Development, Group: Group217, Avg Grade: 9
Fullname: Osiwjpblqx Eosyg, Faculty: Pre-university training faculty, Group: Group213, Avg Grade: 9
Fullname: Udfxbrqys Qnaxbd, Faculty: International Institute of Economics and Finance, Group: Group219, Avg Grade: 9
Fullname: Dozmqfy Nraidoeyp, Faculty: Pre-university training faculty, Group: Group244, Avg Grade: 9
Fullname: Ngsiyrkjez Itevywlga, Faculty: Faculty of Creative Industries, Group: Group288, Avg Grade: 9
Fullname: Nguxj Lhafjncpsg, Faculty: Faculty of Law, Group: Group217, Avg Grade: 9
Fullname: Pzvbaq Janziwfrke, Faculty: Faculty of Biology and Biotechnology, Group: Group221, Avg Grade: 9
Fullname: Psjmwvkln Ocwkpdg, Faculty: School of Foreign Languages, Group: Group213, Avg Grade: 9
Fullname: Srmnxto Fcszkjw, Faculty: Faculty of Economic Sciences, Group: Group212, Avg Grade: 9
Fullname: Jmgwkxhd Izgluypmbv, Faculty: Faculty of Biology and Biotechnology, Group: Group219, Avg Grade: 9
Fullname: Cnlwzkm Czrejdfh, Faculty: Faculty of Biology and Biotechnology, Group: Group233, Avg Grade: 9
Fullname: Ghfxu Gzcxnuv, Faculty: Faculty of Economic Sciences, Group: Group218, Avg Grade: 9
Fullname: Hojpsxen Zraejl, Faculty: International Institute of Economics and Finance, Group: Group288, Avg Grade: 9
Fullname: Fcldrbeua Qgfaozci, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group288, Avg Grade: 9
Fullname: Pdunxaqwbg Ybekf, Faculty: Faculty of Social Sciences, Group: Group217, Avg Grade: 9
Fullname: Ujmeano Krydz, Faculty: Faculty of Creative Industries, Group: Group218, Avg Grade: 9
Fullname: Hyomifn Ejumcowby, Faculty: Faculty of Law, Group: Group288, Avg Grade: 9
Fullname: Rpyzcdvg Ecxlp, Faculty: Faculty of Biology and Biotechnology, Group: Group218, Avg Grade: 9
Fullname: Ryuwpzfgna Cywqs, Faculty: Faculty of Computer Science, Group: Group219, Avg Grade: 9
Fullname: Nuhogk Iacgmhxpuk, Faculty: Faculty of Mathematics, Group: Group215, Avg Grade: 9
Fullname: Pgjtmcrs Hcpaekxq, Faculty: Faculty of Urban and Regional Development, Group: Group233, Avg Grade: 9
Fullname: Sbomc Bmdyp, Faculty: Faculty of Chemistry, Group: Group215, Avg Grade: 9
Fullname: Jphbf Dsnwfzt, Faculty: Higher School of Jurisprudence and Administration, Group: Group212, Avg Grade: 9
Fullname: Coaxmnrhu Ilszopkymh, Faculty: Pre-university training faculty, Group: Group215, Avg Grade: 9
Fullname: Efgktryc Xhfpguo, Faculty: Faculty of Humanities, Group: Group288, Avg Grade: 9
Fullname: Idlzhkfsp Sqacx, Faculty: Faculty of Biology and Biotechnology, Group: Group233, Avg Grade: 9
Fullname: Gktoflmdwx Awynj, Faculty: Lyceum of HSE, Group: Group244, Avg Grade: 9
Fullname: Reycsi Cwieqs, Faculty: Faculty of World Economy and World Politics, Group: Group288, Avg Grade: 9
Fullname: Itvomy Mltqen, Faculty: Faculty of World Economy and World Politics, Group: Group221, Avg Grade: 9
Fullname: Ugwvizanx Xrmjkqan, Faculty: Faculty of Law, Group: Group219, Avg Grade: 9
Fullname: Lqejsgh Unihw, Faculty: Pre-university training faculty, Group: Group213, Avg Grade: 9
Fullname: Pribvgukzs Xcdaygtmws, Faculty: Faculty of Urban and Regional Development, Group: Group213, Avg Grade: 9
Fullname: Lbjru Xbhcjmv, Faculty: Faculty of Physics, Group: Group288, Avg Grade: 9
Fullname: Owdncq Mnisrtlafh, Faculty: Faculty of Geography and Geo-information Technology, Group: Group218, Avg Grade: 9
Fullname: Wpruljze Vdrzfhegki, Faculty: Faculty of World Economy and World Politics, Group: Group213, Avg Grade: 9
Fullname: Gmesf Svmbil, Faculty: Faculty of Urban and Regional Development, Group: Group244, Avg Grade: 9
Fullname: Udeijh Jabrh, Faculty: School of Foreign Languages, Group: Group219, Avg Grade: 9
Fullname: Sjvemgo Tyijawcmx, Faculty: Faculty of Social Sciences, Group: Group221, Avg Grade: 9
Fullname: Kjizm Oqjfw, Faculty: Faculty of Mathematics, Group: Group217, Avg Grade: 9
Fullname: Melcip Lshuxaq, Faculty: Faculty of Chemistry, Group: Group215, Avg Grade: 9
Fullname: Trauni Qzrvgehx, Faculty: School of Foreign Languages, Group: Group218, Avg Grade: 9
Fullname: Ldzxhc Tgzkfeub, Faculty: Faculty of Social Sciences, Group: Group221, Avg Grade: 9
Fullname: Ivbkmwz Criwvjxek, Faculty: Faculty of World Economy and World Politics, Group: Group288, Avg Grade: 9
Fullname: Mhwvrcs Cjxblqh, Faculty: Faculty of Humanities, Group: Group217, Avg Grade: 9
Fullname: Vefsubc Nsjczoyfw, Faculty: Graduate School of Business, Group: Group219, Avg Grade: 9
Fullname: Unybim Gxqrd, Faculty: Faculty of Chemistry, Group: Group288, Avg Grade: 9
Fullname: Ktcei Usgcoknwhf, Faculty: Faculty of Social Sciences, Group: Group218, Avg Grade: 9
Fullname: Fgkyab Rspoqyveu, Faculty: Faculty of Humanities, Group: Group212, Avg Grade: 9
Fullname: Efgtao Tizkyl, Faculty: Faculty of Computer Science, Group: Group221, Avg Grade: 9
Fullname: Dkjwi Fthpzgaovu, Faculty: Faculty of Humanities, Group: Group219, Avg Grade: 9
Fullname: Boplvxghcs Jkail, Faculty: Faculty of Economic Sciences, Group: Group244, Avg Grade: 9
Fullname: Tpbal Hsfignztxk, Faculty: Faculty of Biology and Biotechnology, Group: Group213, Avg Grade: 9
Fullname: Fmdeon Qzpomnv, Faculty: Faculty of World Economy and World Politics, Group: Group233, Avg Grade: 9
Fullname: Anuphf Cmtrgx, Faculty: Faculty of Creative Industries, Group: Group233, Avg Grade: 9
Fullname: Dkevb Boacnfghk, Faculty: Faculty of Geography and Geo-information Technology, Group: Group212, Avg Grade: 9
Fullname: Aywoml Jhepio, Faculty: Faculty of Geography and Geo-information Technology, Group: Group212, Avg Grade: 9
Fullname: Zvygqlcs Ltwfqcbis, Faculty: Faculty of Computer Science, Group: Group212, Avg Grade: 9
Fullname: Umrcpt Nusdioaq, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group219, Avg Grade: 9
Fullname: Eqwhng Lowhnx, Faculty: International Institute of Economics and Finance, Group: Group221, Avg Grade: 9
Fullname: Hysrzgovl Stkopgjwam, Faculty: Faculty of Creative Industries, Group: Group219, Avg Grade: 9
Fullname: Uyidcoe Eqnhzyrk, Faculty: Faculty of Economic Sciences, Group: Group212, Avg Grade: 9
Fullname: Mjwarl Vcuna, Faculty: Faculty of Chemistry, Group: Group218, Avg Grade: 9
Fullname: Xtsnkcvgld Zvprihxf, Faculty: Higher School of Jurisprudence and Administration, Group: Group215, Avg Grade: 9
Fullname: Dlmfrhea Apxqbro, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group213, Avg Grade: 9
Fullname: Gbfdte Xogflzswei, Faculty: School of Foreign Languages, Group: Group244, Avg Grade: 9
Fullname: Zsykqg Gucezahx, Faculty: Faculty of Physics, Group: Group213, Avg Grade: 9
Fullname: Iqpacjuh Yvqkl, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group219, Avg Grade: 9
Fullname: Eudcmhvs Ryfmvei, Faculty: Graduate School of Business, Group: Group221, Avg Grade: 9
Fullname: Blnxopfjr Nlxyivrepw, Faculty: Lyceum of HSE, Group: Group221, Avg Grade: 9
Fullname: Pdwsolv Jncopiah, Faculty: International Institute of Economics and Finance, Group: Group244, Avg Grade: 9
Fullname: Dcgqzwas Yguane, Faculty: Higher School of Jurisprudence and Administration, Group: Group218, Avg Grade: 9
Fullname: Jqkviae Haszkueoty, Faculty: Faculty of Law, Group: Group233, Avg Grade: 9
Fullname: Aitex Zlbdfyaq, Faculty: Faculty of Economic Sciences, Group: Group212, Avg Grade: 9
Fullname: Xyjiugce Aeryd, Faculty: Faculty of Law, Group: Group217, Avg Grade: 9
Fullname: Zcduovbi Nlidcbus, Faculty: Faculty of Computer Science, Group: Group221, Avg Grade: 9
Fullname: Pzobvs Ceuhjzg, Faculty: Faculty of Urban and Regional Development, Group: Group215, Avg Grade: 9
Fullname: Zxbtwaop Jolpcdi, Faculty: Faculty of Social Sciences, Group: Group218, Avg Grade: 9
Fullname: Jzhkt Smlfyz, Faculty: Higher School of Jurisprudence and Administration, Group: Group212, Avg Grade: 9
Fullname: Otnjlibcx Osjmihf, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group219, Avg Grade: 9
Fullname: Sftjgzqyix Coxik, Faculty: Pre-university training faculty, Group: Group233, Avg Grade: 9
Fullname: Aluojrk Bjhmlkovg, Faculty: Faculty of Mathematics, Group: Group288, Avg Grade: 9
Fullname: Gfzklsw Xmysj, Faculty: Faculty of Chemistry, Group: Group218, Avg Grade: 9
Fullname: Ygcvfe Ijhwazvep, Faculty: Higher School of Jurisprudence and Administration, Group: Group219, Avg Grade: 9
Fullname: Lwdobgm Gxnwd, Faculty: Faculty of Urban and Regional Development, Group: Group221, Avg Grade: 9
Fullname: Bskxum Fejnih, Faculty: Faculty of Computer Science, Group: Group212, Avg Grade: 9
Fullname: Hnejxsua Zodmlte, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group288, Avg Grade: 9
Fullname: Kcpazsrimt Dmsvpqefno, Faculty: International Institute of Economics and Finance, Group: Group233, Avg Grade: 9
Fullname: Uitgx Qdctnr, Faculty: Graduate School of Business, Group: Group233, Avg Grade: 9
Fullname: Qfrtnimb Kzmbxstihu, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group244, Avg Grade: 9
Fullname: Gqmsbdzuhl Bvjgqtfm, Faculty: Faculty of World Economy and World Politics, Group: Group219, Avg Grade: 9
Fullname: Ltoas Rzglebxfhs, Faculty: Pre-university training faculty, Group: Group212, Avg Grade: 9
Fullname: Sbkav Mldcnfztq, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group217, Avg Grade: 9
Fullname: Xvcgkn Ruqpn, Faculty: Faculty of World Economy and World Politics, Group: Group212, Avg Grade: 9
Fullname: Tjhbfmeic Owiuka, Faculty: Faculty of Urban and Regional Development, Group: Group219, Avg Grade: 9
Fullname: Asyvpkjc Nevkzcsf, Faculty: Faculty of Physics, Group: Group215, Avg Grade: 9
Fullname: Oiwap Gfdjiyzbcm, Faculty: Faculty of Computer Science, Group: Group244, Avg Grade: 9
Fullname: Jqfwzl Gkqmhb, Faculty: School of Foreign Languages, Group: Group212, Avg Grade: 9
Fullname: Opnvhiglz Zdnis, Faculty: School of Foreign Languages, Group: Group213, Avg Grade: 9
Fullname: Flpwiycxqs Junigrza, Faculty: Faculty of Biology and Biotechnology, Group: Group233, Avg Grade: 9
Fullname: Opnxlvjbki Wadmgech, Faculty: Graduate School of Business, Group: Group217, Avg Grade: 9
