Fullname: Hlxwguebsc Nmlpvkaf, Faculty: Graduate School of Business, Group: Group288, Avg Grade: 0
Fullname: Xwhgod Yqzofdibs, Faculty: Faculty of Urban and Regional Development, Group: Group213, Avg Grade: 8
Fullname: Cqfmnv Iunxjgayoz, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group219, Avg Grade: 8
Fullname: Oiyugjf Depskhvgl, Faculty: Faculty of Economic Sciences, Group: Group213, Avg Grade: 8
Fullname: Izbtg Ikoqbuvr, Faculty: Faculty of Humanities, Group: Group288, Avg Grade: 8
Fullname: Cpejkoq Zclxsp, Faculty: Faculty of Biology and Biotechnology, Group: Group213, Avg Grade: 8
Fullname: Fkyldtugpn Yngxjka, Faculty: Faculty of Social Sciences, Group: Group219, Avg Grade: 8
Fullname: Kzxgret Dwizlhbk, Faculty: Faculty of Chemistry, Group: Group288, Avg Grade: 8
Fullname: Etrhyvcf Trjzk, Faculty: Higher School of Jurisprudence and Administration, Group: Group212, Avg Grade: 8
Fullname: Fsrovdgjh Ugfmno, Faculty: Graduate School of Business, Group: Group244, Avg Grade: 8
Fullname: Fscgnajk Qhbkx, Faculty: Faculty of Social Sciences, Group: Group215, Avg Grade: 8
Fullname: Twahb Uzgwodsvh, Faculty: International Institute of Economics and Finance, Group: Group218, Avg Grade: 8
Fullname: Inpzesq Zbjyafrxh, Faculty: Higher School of Jurisprudence and Administration, Group: Group218, Avg Grade: 8
Fullname: Wbojpkqgu Zhagfowpr, Faculty: Higher School of Jurisprudence and Administration, Group: Group218, Avg Grade: 8
Fullname: Kcermxl Pnjlhcmxi, Faculty: Faculty of Economic Sciences, Group: Group215, Avg Grade: 8
Fullname: Ygjsnf Hlbsunq, Faculty: Faculty of Humanities, Group: Group244, Avg Grade: 8
Fullname: Pdqmuh Nuphkbgis, Faculty: Graduate School of Business, Group: Group213, Avg Grade: 8
Fullname: Hwcaudiv Hxkvopnmy, Faculty: Faculty of Economic Sciences, Group: Group244, Avg Grade: 8
Fullname: Vrbafzx Hzcepbxui, Faculty: Higher School of Jurisprudence and Administration, Group: Group212, Avg Grade: 8
Fullname: Frvjgwtmzu Nzyqio, Faculty: Faculty of Chemistry, Group: Group233, Avg Grade: 8
Fullname: Xlanuys Kgsltm, Faculty: Faculty of Economic Sciences, Group: Group212, Avg Grade: 8
Fullname: Cjhnfxme Dtwqmkvfxl, Faculty: Faculty of Urban and Regional Development, Group: Group244, Avg Grade: 8
Fullname: Vwcqu Ncdshu, Faculty: Faculty of Urban and Regional Development, Group: Group244, Avg Grade: 8
Fullname: Jehspyvxu Tmqznbej, Faculty: Faculty of Social Sciences, Group: Group219, Avg Grade: 8
Fullname: Qveudn Tofvjzkpd, Faculty: Lyceum of HSE, Group: Group244, Avg Grade: 8
Fullname: Elvxi Irjbcope, Faculty: Lyceum of HSE, Group: Group218, Avg Grade: 8
Fullname: Dbeum Pmwqrtl, Faculty: Faculty of Computer Science, Group: Group221, Avg Grade: 8
Fullname: Bqgper Tixmzdbl, Faculty: Faculty of Humanities, Group: Group219, Avg Grade: 8
Fullname: Igqfrletx Vaqzgu, Faculty: Graduate School of Business, Group: Group212, Avg Grade: 8
Fullname: Kdmafiepq Vfdsbejhoi, Faculty: Faculty of Creative Industries, Group: Group233, Avg Grade: 8
Fullname: Juphmc Eylazvxwto, Faculty: Higher School of Jurisprudence and Administration, Group: Group213, Avg Grade: 8
Fullname: Fwpdxmuirj Fxnykhmotj, Faculty: Graduate School of Business, Group: Group212, Avg Grade: 8
Fullname: Tmybu Kfwhjv, Faculty: Pre-university training faculty, Group: Group288, Avg Grade: 8
Fullname: Aptulxqvfs Upyned, Faculty: Faculty of Chemistry, Group: Group217, Avg Grade: 8
Fullname: Brwoikhnvg Gejuqwk, Faculty: Faculty of Physics, Group: Group219, Avg Grade: 8
Fullname: Qlwbg Zbknowgms, Faculty: Faculty of Physics, Group: Group288, Avg Grade: 8
Fullname: Hxmnfsboj Ihdxjtlv, Faculty: Faculty of World Economy and World Politics, Group: Group215, Avg Grade: 8
Fullname: Dcxrbyau Wguyxrl, Faculty: Faculty of Biology and Biotechnology, Group: Group233, Avg Grade: 8
Fullname: Nswzgfiu Rtjufoid, Faculty: Graduate School of Business, Group: Group213, Avg Grade: 8
Fullname: Xwufqyj Vikgcbw, Faculty: Faculty of Chemistry, Group: Group288, Avg Grade: 8
Fullname: Zsvqrxi Mhuki, Faculty: School of Foreign Languages, Group: Group218, Avg Grade: 8
Fullname: Evzmlpudji Ajibrkwgso, Faculty: Faculty of Humanities, Group: Group288, Avg Grade: 8
Fullname: Cxfbtzhgkj Hcqekwbltu, Faculty: School of Foreign Languages, Group: Group215, Avg Grade: 8
Fullname: Xoadbwvjqf Jhxtlikube, Faculty: Faculty of Urban and Regional Development, Group: Group244, Avg Grade: 8
Fullname: Extfap Mgshqfzp, Faculty: Lyceum of HSE, Group: Group219, Avg Grade: 8
Fullname: Wjirya Fvigntpubh, Faculty: Higher School of Jurisprudence and Administration, Group: Group217, Avg Grade: 8
Fullname: Tsgflbza Dykit, Faculty: Pre-university training faculty, Group: Group215, Avg Grade: 8
Fullname: Wzlevun Hsmalxqt, Faculty: Graduate School of Business, Group: Group217, Avg Grade: 9
Fullname: Xgatdepvl Cszrhfgj, Faculty: Faculty of Computer Science, Group: Group215, Avg Grade: 9
Fullname: Ijygo Pzynr, Faculty: Faculty of Social Sciences, Group: Group213, Avg Grade: 9
Fullname: Bnkcxtqlz Kezpixqu, Faculty: Faculty of Economic Sciences, Group: Group233, Avg Grade: 9
Fullname: Rfwihbl Kcshbfrqtw, Faculty: Faculty of Creative Industries, Group: Group212, Avg Grade: 9
Fullname: Dueykxzt Mxizwknro, Faculty: Graduate School of Business, Group: Group212, Avg Grade: 9
Fullname: Gmtlpvwb Grsjhmeqxd, Faculty: Faculty of Mathematics, Group: Group217, Avg Grade: 9
Fullname: Vcwzijypmg Twaepn, Faculty: Faculty of Biology and Biotechnology, Group: Group213, Avg Grade: 9
Fullname: Lqejsgh Unihw, Faculty: Pre-university training faculty, Group: Group213, Avg Grade: 9
Fullname: Mbhoksrdwl Ygbretsmnk, Faculty: Faculty of Law, Group: Group288, Avg Grade: 9
Fullname: Vqyrcx Nuisfaphcr, Faculty: Faculty of Economic Sciences, Group: Group244, Avg Grade: 9
Fullname: Uoejn Tbqyszfwdj, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group219, Avg Grade: 9
Fullname: Ivxqau Oihyecptm, Faculty: Faculty of Physics, Group: Group221, Avg Grade: 9
Fullname: Fmdeon Qzpomnv, Faculty: Faculty of World Economy and World Politics, Group: Group233, Avg Grade: 9
Fullname: Alhjyme Kiujmch, Faculty: Faculty of Mathematics, Group: Group244, Avg Grade: 9
Fullname: Opnvhiglz Zdnis, Faculty: School of Foreign Languages, Group: Group213, Avg Grade: 9
Fullname: Xvcgkn Ruqpn, Faculty: Faculty of World Economy and World Politics, Group: Group212, Avg Grade: 9
Fullname: Gviopwsu Khoyx, Faculty: Faculty of Mathematics, Group: Group215, Avg Grade: 9
Fullname: Tozhucgwv Vizmof, Faculty: Higher School of Jurisprudence and Administration, Group: Group288, Avg Grade: 9
Fullname: Wpruljze Vdrzfhegki, Faculty: Faculty of World Economy and World Politics, Group: Group213, Avg Grade: 9
Fullname: Aldqotb Cfhgort, Faculty: Faculty of Geography and Geo-information Technology, Group: Group217, Avg Grade: 9
Fullname: Czunpgj Wqukbroig, Faculty: Faculty of Creative Industries, Group: Group244, Avg Grade: 9
Fullname: Grzuhom Sjhrz, Faculty: School of Foreign Languages, Group: Group217, Avg Grade: 9
Fullname: Nvxoypd Ilnbsvyqd, Faculty: Faculty of Geography and Geo-information Technology, Group: Group215, Avg Grade: 9
Fullname: Gtrdcuajs Hiyxnkodzu, Faculty: Faculty of Chemistry, Group: Group213, Avg Grade: 9
Fullname: Qmcvejdw Nuaeybxipv, Faculty: Faculty of Biology and Biotechnology, Group: Group244, Avg Grade: 9
Fullname: Blgecstj Jkuqczywal, Faculty: Faculty of Urban and Regional Development, Group: Group215, Avg Grade: 9
Fullname: Hwsgy Pwkqvur, Faculty: Faculty of Urban and Regional Development, Group: Group213, Avg Grade: 9
Fullname: Pakfhbnu Gxnrcoqjs, Faculty: Faculty of Urban and Regional Development, Group: Group212, Avg Grade: 9
Fullname: Mtlpan Vlrcud, Faculty: Faculty of Economic Sciences, Group: Group288, Avg Grade: 9
Fullname: Pmydjto Xovhnsabi, Faculty: Faculty of Chemistry, Group: Group213, Avg Grade: 9
Fullname: Vpoqula Tgzpnyilv, Faculty: Faculty of Computer Science, Group: Group217, Avg Grade: 9
Fullname: Imonl Stgjkxqnm, Faculty: Faculty of World Economy and World Politics, Group: Group215, Avg Grade: 9
Fullname: Fikuwysm Qdouhgt, Faculty: Faculty of Social Sciences, Group: Group218, Avg Grade: 9
Fullname: Yechlz Dyqomvcazr, Faculty: Graduate School of Business, Group: Group215, Avg Grade: 9
Fullname: Bfotmu Bgeta, Faculty: Faculty of Creative Industries, Group: Group244, Avg Grade: 9
Fullname: Dsemuqjn Gltosewpcq, Faculty: Lyceum of HSE, Group: Group218, Avg Grade: 9
Fullname: Zkjocldgs Phbjz, Faculty: Faculty of Geography and Geo-information Technology, Group: Group221, Avg Grade: 9
Fullname: Hlwanomjt Adjmy, Faculty: School of Foreign Languages, Group: Group288, Avg Grade: 9
Fullname: Neaprs Lqyfgzh, Faculty: Faculty of Urban and Regional Development, Group: Group288, Avg Grade: 9
Fullname: Gbfdte Xogflzswei, Faculty: School of Foreign Languages, Group: Group244, Avg Grade: 9
Fullname: Sxcqnk Ctsanpx, Faculty: Faculty of Physics, Group: Group212, Avg Grade: 9
Fullname: Pkrmdwge Vncyigof, Faculty: Faculty of Economic Sciences, Group: Group215, Avg Grade: 9
Fullname: Bvsmydepug Xenrhudzfp, Faculty: Faculty of Biology and Biotechnology, Group: Group221, Avg Grade: 9
Fullname: Alnqrfdj Hsudzrv, Faculty: Graduate School of Business, Group: Group213, Avg Grade: 9
Fullname: Leidjhy Qoptxknmli, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group221, Avg Grade: 9
Fullname: Iqjhbvpl Xlspv, Faculty: Faculty of Chemistry, Group: Group288, Avg Grade: 9
Fullname: Egcfxydhl Tbkpvdsqfa, Faculty: School of Foreign Languages, Group: Group221, Avg Grade: 9
Fullname: Thvdsybxw Hokyfg, Faculty: Faculty of Economic Sciences, Group: Group244, Avg Grade: 9
Fullname: Fqpsxdhen Ljuyspokev, Faculty: Faculty of Mathematics, Group: Group217, Avg Grade: 9
Fullname: Rdynzx Wknletyzm, Faculty: School of Foreign Languages, Group: Group233, Avg Grade: 9
Fullname: Nucrimxhoe Gesxdouzha, Faculty: Faculty of World Economy and World Politics, Group: Group233, Avg Grade: 9
Fullname: Ptranue Dizbgqaso, Faculty: Faculty of Humanities, Group: Group217, Avg Grade: 9
Fullname: Doblvhzem Wvxdl, Faculty: Faculty of World Economy and World Politics, Group: Group217, Avg Grade: 9
Fullname: Fwhmn Suepgkadhv, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group215, Avg Grade: 9
Fullname: Jmnskebdwu Khtnoeq, Faculty: Faculty of Creative Industries, Group: Group212, Avg Grade: 9
Fullname: Pdwsolv Jncopiah, Faculty: International Institute of Economics and Finance, Group: Group244, Avg Grade: 9
Fullname: Kuijtvsmo Ornwe, Faculty: Faculty of Humanities, Group: Group219, Avg Grade: 9
Fullname: Lzcwihrnxb Ehqizxpo, Faculty: International Institute of Economics and Finance, Group: Group215, Avg Grade: 9
Fullname: Qudhw Bkrlgj, Faculty: Lyceum of HSE, Group: Group212, Avg Grade: 9
Fullname: Pusna Jbxsfmk, Faculty: Faculty of Law, Group: Group215, Avg Grade: 9
Fullname: Bvpitwdxf Jorcsmitvn, Faculty: International Institute of Economics and Finance, Group: Group213, Avg Grade: 9
Fullname: Pyqugd Bakmodl, Faculty: Faculty of Economic Sciences, Group: Group288, Avg Grade: 9
Fullname: Msgwyfiz Gpmzlfc, Faculty: Faculty of Law, Group: Group213, Avg Grade: 9
Fullname: Sqmxbrd Hoagpv, Faculty: Faculty of Law, Group: Group218, Avg Grade: 9
Fullname: Tjhbfmeic Owiuka, Faculty: Faculty of Urban and Regional Development, Group: Group219, Avg Grade: 9
Fullname: Wiotqdyrxj Kponzrscl, Faculty: Faculty of Mathematics, Group: Group233, Avg Grade: 9
Fullname: Spybjv Zmubypwq, Faculty: Faculty of Creative Industries, Group: Group244, Avg Grade: 9
Fullname: Nvszfalu Cjgwmexrh, Faculty: Faculty of Biology and Biotechnology, Group: Group213, Avg Grade: 9
Fullname: Vztqiuwjl Aznogqck, Faculty: Faculty of Humanities, Group: Group218, Avg Grade: 9
Fullname: Saxgefqwod Uliad, Faculty: Faculty of Physics, Group: Group212, Avg Grade: 9
Fullname: Zwcyebl Rbevoipcql, Faculty: Faculty of Humanities, Group: Group212, Avg Grade: 9
Fullname: Alinbs Rbaptmuyg, Faculty: Faculty of Chemistry, Group: Group288, Avg Grade: 9
Fullname: Xwnucamzig Nxzbrljt, Faculty: Faculty of World Economy and World Politics, Group: Group217, Avg Grade: 9
Fullname: Augpmfxcrq Yqjaxoti, Faculty: Faculty of Geography and Geo-information Technology, Group: Group215, Avg Grade: 9
Fullname: Uokzi Ofawdmurp, Faculty: Faculty of Geography and Geo-information Technology, Group: Group217, Avg Grade: 9
Fullname: Hnavqxigf Ijbqadygln, Faculty: Faculty of Physics, Group: Group219, Avg Grade: 9
Fullname: Omfurpxjk Jgthpbrxzy, Faculty: International Institute of Economics and Finance, Group: Group288, Avg Grade: 9
Fullname: Cewlihyx Igqxsnob, Faculty: School of Foreign Languages, Group: Group221, Avg Grade: 9
Fullname: Rivehmw Cikzrnugvf, Faculty: Faculty of Humanities, Group: Group213, Avg Grade: 9
Fullname: Wktas Upeocl, Faculty: International Institute of Economics and Finance, Group: Group215, Avg Grade: 9
Fullname: Ilycznmf Kgvze, Faculty: Lyceum of HSE, Group: Group215, Avg Grade: 9
Fullname: Hvnfpiubxa Erchou, Faculty: Pre-university training faculty, Group: Group219, Avg Grade: 9
Fullname: Nyjbuk Crwfl, Faculty: Faculty of Chemistry, Group: Group212, Avg Grade: 9
Fullname: Qwrpzmxo Kxdmztwos, Faculty: Faculty of Creative Industries, Group: Group288, Avg Grade: 9
Fullname: Wdziumnk Dxiysem, Faculty: Lyceum of HSE, Group: Group218, Avg Grade: 9
Fullname: Viarghuwm Yjkxsqr, Faculty: Graduate School of Business, Group: Group212, Avg Grade: 9
Fullname: Pobfq Zsxjdrbql, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group244, Avg Grade: 9
Fullname: Pdiabgnq Grfduya, Faculty: Higher School of Jurisprudence and Administration, Group: Group218, Avg Grade: 9
Fullname: Vzlpmdqg Ysfre, Faculty: Faculty of Geography and Geo-information Technology, Group: Group217, Avg Grade: 9
Fullname: Tsjcpzywuk Lhadx, Faculty: Faculty of Physics, Group: Group221, Avg Grade: 9
Fullname: Nuhogk Iacgmhxpuk, Faculty: Faculty of Mathematics, Group: Group215, Avg Grade: 9
Fullname: Hdytceuif Sdoeirzulm, Faculty: Faculty of Urban and Regional Development, Group: Group288, Avg Grade: 9
Fullname: Rqbahxvtk Uelrdiwk, Faculty: Faculty of Law, Group: Group213, Avg Grade: 9
Fullname: Nahmxrsbvy Kpanogc, Faculty: Faculty of Social Sciences, Group: Group244, Avg Grade: 9
Fullname: Wkygi Bdkupow, Faculty: Faculty of Creative Industries, Group: Group215, Avg Grade: 9
Fullname: Sdglzf Pkmiy, Faculty: Faculty of Social Sciences, Group: Group233, Avg Grade: 9
Fullname: Gzclqp Ltxcdqmv, Faculty: Faculty of Law, Group: Group233, Avg Grade: 9
Fullname: Lqgfajbp Hdenus, Faculty: Faculty of Economic Sciences, Group: Group212, Avg Grade: 10
Fullname: Lfwsaocr Eckplgqsif, Faculty: Graduate School of Business, Group: Group219, Avg Grade: 10
Fullname: Grjim Clgkj, Faculty: Faculty of Urban and Regional Development, Group: Group221, Avg Grade: 10
Fullname: Vwsgaqfp Dqfmcrg, Faculty: Faculty of Urban and Regional Development, Group: Group218, Avg Grade: 10
Fullname: Qusicek Fqpchlou, Faculty: Faculty of Law, Group: Group213, Avg Grade: 10
Fullname: Vepyjuqa Ukmbqf, Faculty: International Institute of Economics and Finance, Group: Group218, Avg Grade: 10
Fullname: Nwycjpel Klhrb, Faculty: Faculty of Law, Group: Group244, Avg Grade: 10
Fullname: Ydrecku Sfbitvkx, Faculty: Faculty of Urban and Regional Development, Group: Group221, Avg Grade: 10
Fullname: Evcksqlij Laekmohr, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group221, Avg Grade: 10
Fullname: Slrekdzj Akvbng, Faculty: Pre-university training faculty, Group: Group212, Avg Grade: 10
Fullname: Kvsyhl Stpgrmnf, Faculty: Faculty of Biology and Biotechnology, Group: Group288, Avg Grade: 10
Fullname: Uysbvcdali Qhzuxjos, Faculty: Faculty of Computer Science, Group: Group217, Avg Grade: 10
Fullname: Tuzwkav Mnxaiw, Faculty: Faculty of Chemistry, Group: Group288, Avg Grade: 10
Fullname: Snevqtayx Alpog, Faculty: Faculty of Creative Industries, Group: Group219, Avg Grade: 10
Fullname: Yhnvocg Uvrlpjxtcf, Faculty: Higher School of Jurisprudence and Administration, Group: Group213, Avg Grade: 10
Fullname: Lfgvujbsrd Btvxpel, Faculty: Faculty of Humanities, Group: Group244, Avg Grade: 10
Fullname: Xmaeg Plrqcigtv, Faculty: Faculty of Geography and Geo-information Technology, Group: Group213, Avg Grade: 10
Fullname: Smdzl Ecguo, Faculty: Faculty of Physics, Group: Group218, Avg Grade: 10
Fullname: Fosynx Dogbsawyr, Faculty: Faculty of Computer Science, Group: Group212, Avg Grade: 10
Fullname: Jslqkhbt Fjrwlgeo, Faculty: Faculty of Social Sciences, Group: Group221, Avg Grade: 10
Fullname: Qhsce Wuhqa, Faculty: Faculty of World Economy and World Politics, Group: Group219, Avg Grade: 10
Fullname: Shmuwa Twaovyghs, Faculty: Faculty of Economic Sciences, Group: Group217, Avg Grade: 10
Fullname: Djkmyfazs Bfdruhsk, Faculty: Faculty of Computer Science, Group: Group244, Avg Grade: 10
Fullname: Upfmq Iejuavwpc, Faculty: Faculty of Humanities, Group: Group288, Avg Grade: 10
Fullname: Qijndfpogb Ejfganskpr, Faculty: Faculty of Urban and Regional Development, Group: Group213, Avg Grade: 10
Fullname: Mswrnfhb Pazbydiuxk, Faculty: School of Foreign Languages, Group: Group217, Avg Grade: 10
Fullname: Olkjfy Btsqyi, Faculty: Faculty of Biology and Biotechnology, Group: Group219, Avg Grade: 10
Fullname: Wltnjaq Lxspuhenq, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group221, Avg Grade: 10
Fullname: Oigqlkch Pgeuwzd, Faculty: Faculty of Humanities, Group: Group218, Avg Grade: 10
Fullname: Mbylzf Iwfrxh, Faculty: Faculty of Social Sciences, Group: Group215, Avg Grade: 10
Fullname: Gusenw Ovrny, Faculty: Faculty of Mathematics, Group: Group218, Avg Grade: 10
Fullname: Sngkawjz Fcbzy, Faculty: Graduate School of Business, Group: Group212, Avg Grade: 10
Fullname: Rulntwsqpz Ehqan, Faculty: Higher School of Jurisprudence and Administration, Group: Group213, Avg Grade: 10
Fullname: Ivscyqto Zevcg, Faculty: Faculty of Computer Science, Group: Group213, Avg Grade: 10
Fullname: Vfjgndbu Ytfeknbvu, Faculty: Faculty of Geography and Geo-information Technology, Group: Group219, Avg Grade: 10
Fullname: Xazgo Akirbslf, Faculty: Higher School of Jurisprudence and Administration, Group: Group217, Avg Grade: 10
Fullname: Hojiz Ihcnqjml, Faculty: Graduate School of Business, Group: Group221, Avg Grade: 10
Fullname: Wyhvjgp Zlmao, Faculty: Faculty of Biology and Biotechnology, Group: Group244, Avg Grade: 10
Fullname: Ursadz Emwrod, Faculty: Faculty of Economic Sciences, Group: Group219, Avg Grade: 10
Fullname: Adsmyr Lhgcfn, Faculty: Faculty of Chemistry, Group: Group244, Avg Grade: 10
Fullname: Avbclpdgf Tmqfndcyai, Faculty: Pre-university training faculty, Group: Group213, Avg Grade: 10
Fullname: Pbzvh Rztxy, Faculty: Faculty of Humanities, Group: Group244, Avg Grade: 10
Fullname: Jfyewn Ipusmzfhx, Faculty: International Institute of Economics and Finance, Group: Group212, Avg Grade: 10
Fullname: Ltewugxfr Efvtqmnlh, Faculty: Faculty of Law, Group: Group244, Avg Grade: 10
Fullname: Fnwrgtdkb Qtzoa, Faculty: Faculty of World Economy and World Politics, Group: Group217, Avg Grade: 10
Fullname: Lyzvfij Istnhaf, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group212, Avg Grade: 10
Fullname: Boeldjhcgy Qkwux, Faculty: Faculty of Urban and Regional Development, Group: Group217, Avg Grade: 10
Fullname: Ljvsc Oebpikd, Faculty: Faculty of Economic Sciences, Group: Group213, Avg Grade: 10
Fullname: Uirfzkl Ojxtqhfni, Faculty: Graduate School of Business, Group: Group215, Avg Grade: 10
Fullname: Cimwhdztv Chisw, Faculty: Faculty of Urban and Regional Development, Group: Group244, Avg Grade: 10
Fullname: Cxpmvfua Qikgpn, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group218, Avg Grade: 10
Fullname: Moagqrlcx Rhyjvqfcsl, Faculty: Faculty of Biology and Biotechnology, Group: Group233, Avg Grade: 10
Fullname: Fysgoh Obhgut, Faculty: International Institute of Economics and Finance, Group: Group215, Avg Grade: 10
Fullname: Rmubye Pmbal, Faculty: School of Foreign Languages, Group: Group221, Avg Grade: 10
Fullname: Hxvlfzy Htvpn, Faculty: Faculty of Economic Sciences, Group: Group213, Avg Grade: 10
Fullname: Dcftesrk Vnpegqj, Faculty: Faculty of Physics, Group: Group212, Avg Grade: 10
Fullname: Ybtwps Qzbsruicdg, Faculty: Faculty of Chemistry, Group: Group218, Avg Grade: 10
Fullname: Qbjxghm Mrjgotipfw, Faculty: Faculty of Geography and Geo-information Technology, Group: Group288, Avg Grade: 10
Fullname: Jmhag Fikocu, Faculty: Faculty of Chemistry, Group: Group213, Avg Grade: 10
Fullname: Tkwmv Jkusqodt, Faculty: Faculty of Computer Science, Group: Group233, Avg Grade: 10
Fullname: Baktiwplmc Gsfnaebpdy, Faculty: Higher School of Jurisprudence and Administration, Group: Group213, Avg Grade: 10
Fullname: Iprxgcfwnj Wjyulrzsnk, Faculty: School of Foreign Languages, Group: Group215, Avg Grade: 10
Fullname: Ibsogtqy Beuzc, Faculty: Faculty of Biology and Biotechnology, Group: Group219, Avg Grade: 10
Fullname: Yljisgft Fjoqn, Faculty: Faculty of Economic Sciences, Group: Group213, Avg Grade: 10
Fullname: Fwypgq Htevjbamcu, Faculty: Pre-university training faculty, Group: Group233, Avg Grade: 10
Fullname: Qbsgoecpw Psexlzo, Faculty: Faculty of Social Sciences, Group: Group218, Avg Grade: 10
Fullname: Pwdbugrziq Lmhpteick, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group219, Avg Grade: 10
Fullname: Skmjrluzd Ehjiuz, Faculty: Faculty of Biology and Biotechnology, Group: Group219, Avg Grade: 10
Fullname: Ycwqgt Yvdcrxouj, Faculty: Higher School of Jurisprudence and Administration, Group: Group213, Avg Grade: 10
Fullname: Lukmnirqd Mhktgvdyu, Faculty: International Institute of Economics and Finance, Group: Group288, Avg Grade: 10
Fullname: Vwhafzb Qgwrdj, Faculty: International Institute of Economics and Finance, Group: Group217, Avg Grade: 10
Fullname: Wvqmunioe Vrdgpo, Faculty: Faculty of Biology and Biotechnology, Group: Group213, Avg Grade: 10
Fullname: Ucdaspxz Rhijwtudps, Faculty: Graduate School of Business, Group: Group215, Avg Grade: 10
Fullname: Bxkayies Cujyvox, Faculty: Faculty of Biology and Biotechnology, Group: Group219, Avg Grade: 10
Fullname: Duzbfno Bhrzygpcej, Faculty: Graduate School of Business, Group: Group221, Avg Grade: 10
Fullname: Ajefwhud Spwucyqx, Faculty: Faculty of Physics, Group: Group212, Avg Grade: 10
Fullname: Rpcsmtyq Jqrwshxa, Faculty: Faculty of Biology and Biotechnology, Group: Group219, Avg Grade: 10
Fullname: Urbjn Zseqwurokf, Faculty: School of Foreign Languages, Group: Group217, Avg Grade: 10
Fullname: Lrjkic Chigkudb, Faculty: Faculty of Humanities, Group: Group215, Avg Grade: 10
Fullname: Xnguo Iqpenwv, Faculty: Faculty of Biology and Biotechnology, Group: Group217, Avg Grade: 10
Fullname: Ghtvqe Jvfshiqwoy, Faculty: Faculty of Urban and Regional Development, Group: Group212, Avg Grade: 10
Fullname: Tyzonvkjri Xtkein, Faculty: Faculty of World Economy and World Politics, Group: Group233, Avg Grade: 10
Fullname: Rchzdgmfto Kzvpyh, Faculty: Faculty of Computer Science, Group: Group233, Avg Grade: 10
Fullname: Oquzc Krgmcjn, Faculty: Faculty of Social Sciences, Group: Group233, Avg Grade: 10
Fullname: Rawhdgcs Hlgktu, Faculty: Higher School of Jurisprudence and Administration, Group: Group244, Avg Grade: 10
Fullname: Vozfhqwbus Wfqoyxau, Faculty: International Institute of Economics and Finance, Group: Group288, Avg Grade: 10
Fullname: Nctqyzviad Xmiejr, Faculty: Faculty of Urban and Regional Development, Group: Group215, Avg Grade: 10
Fullname: Rezcyhd Zbkvpd, Faculty: International Institute of Economics and Finance, Group: Group215, Avg Grade: 10
Fullname: Jrziwbfmys Fklvryqcb, Faculty: Faculty of Economic Sciences, Group: Group218, Avg Grade: 10
Fullname: Oahmfpyu Rbfyea, Faculty: Faculty of Social Sciences, Group: Group217, Avg Grade: 10
Fullname: Wedoixnha Qpsyt, Faculty: Faculty of Economic Sciences, Group: Group244, Avg Grade: 10
Fullname: Rwzeglnt Dnfvr, Faculty: Graduate School of Business, Group: Group217, Avg Grade: 10
Fullname: Fxbdo Tqxavuw, Faculty: School of Foreign Languages, Group: Group215, Avg Grade: 10
Fullname: Mjluai Leancyz, Faculty: Graduate School of Business, Group: Group212, Avg Grade: 10
Fullname: Bvjlzi Ntwfczksrb, Faculty: Faculty of Physics, Group: Group288, Avg Grade: 10
Fullname: Gxipda Mdiyxea, Faculty: Faculty of Physics, Group: Group244, Avg Grade: 10
Fullname: Xygckzpt Cmiru, Faculty: Faculty of Biology and Biotechnology, Group: Group215, Avg Grade: 10
