Fullname: Hlxwguebsc Nmlpvkaf, Faculty: Graduate School of Business, Group: Group288, Avg Grade: 0
Fullname: Xrucveinzh Kvetoz, Faculty: Pre-university training faculty, Group: Group288, Avg Grade: 9
Fullname: Pdunxaqwbg Ybekf, Faculty: Faculty of Social Sciences, Group: Group217, Avg Grade: 9
Fullname: Ujmeano Krydz, Faculty: Faculty of Creative Industries, Group: Group218, Avg Grade: 9
Fullname: Eudcmhvs Ryfmvei, Faculty: Graduate School of Business, Group: Group221, Avg Grade: 9
Fullname: Gsfvn Oegch, Faculty: Faculty of Economic Sciences, Group: Group217, Avg Grade: 9
Fullname: Pmlaubj Jcnrhiyqfl, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group213, Avg Grade: 9
Fullname: Fqpsxdhen Ljuyspokev, Faculty: Faculty of Mathematics, Group: Group217, Avg Grade: 9
Fullname: Vcwzijypmg Twaepn, Faculty: Faculty of Biology and Biotechnology, Group: Group213, Avg Grade: 9
Fullname: Jqfwzl Gkqmhb, Faculty: School of Foreign Languages, Group: Group212, Avg Grade: 9
Fullname: Udeijh Jabrh, Faculty: School of Foreign Languages, Group: Group219, Avg Grade: 9
Fullname: Wcyjtvoq Kidctw, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group215, Avg Grade: 9
Fullname: Izofxt Nkcspzeq, Faculty: Faculty of Law, Group: Group212, Avg Grade: 9
Fullname: Uoejn Tbqyszfwdj, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group219, Avg Grade: 9
Fullname: Fjdoegpk Fqokv, Faculty: Lyceum of HSE, Group: Group221, Avg Grade: 9
Fullname: Hlwanomjt Adjmy, Faculty: School of Foreign Languages, Group: Group288, Avg Grade: 9
Fullname: Psvotlih Rxuqeky, Faculty: Faculty of Computer Science, Group: Group212, Avg Grade: 9
Fullname: Sdglzf Pkmiy, Faculty: Faculty of Social Sciences, Group: Group233, Avg Grade: 9
Fullname: Gfzklsw Xmysj, Faculty: Faculty of Chemistry, Group: Group218, Avg Grade: 9
Fullname: Gbkxterqv Urwdsx, Faculty: Graduate School of Business, Group: Group215, Avg Grade: 9
Fullname: Zwcyebl Rbevoipcql, Faculty: Faculty of Humanities, Group: Group212, Avg Grade: 9
Fullname: Rekgab Afpsqlyjkm, Faculty: Graduate School of Business, Group: Group218, Avg Grade: 9
Fullname: Alhjyme Kiujmch, Faculty: Faculty of Mathematics, Group: Group244, Avg Grade: 9
Fullname: Bxgjtay Xmgcjfwl, Faculty: Faculty of Creative Industries, Group: Group244, Avg Grade: 9
Fullname: Rqbahxvtk Uelrdiwk, Faculty: Faculty of Law, Group: Group213, Avg Grade: 9
Fullname: Bvpitwdxf Jorcsmitvn, Faculty: International Institute of Economics and Finance, Group: Group213, Avg Grade: 9
Fullname: Dueykxzt Mxizwknro, Faculty: Graduate School of Business, Group: Group212, Avg Grade: 9
Fullname: Hljwptsuzf Lwxscz, Faculty: Faculty of Social Sciences, Group: Group244, Avg Grade: 9
Fullname: Tnpfzdx Hfdpgt, Faculty: Faculty of Law, Group: Group288, Avg Grade: 9
Fullname: Dgrbim Nogbhp, Faculty: School of Foreign Languages, Group: Group217, Avg Grade: 9
Fullname: Hblke Jvhigs, Faculty: Higher School of Jurisprudence and Administration, Group: Group288, Avg Grade: 9
Fullname: Njavq Jbygw, Faculty: Faculty of Geography and Geo-information Technology, Group: Group219, Avg Grade: 9
Fullname: Jmgwkxhd Izgluypmbv, Faculty: Faculty of Biology and Biotechnology, Group: Group219, Avg Grade: 9
Fullname: Agpbetuwx Gvxtbsi, Faculty: Graduate School of Business, Group: Group212, Avg Grade: 9
Fullname: Zjgbqfevd Urmfn, Faculty: International Institute of Economics and Finance, Group: Group244, Avg Grade: 9
Fullname: Nyqozmvtc Pyuzrkcewa, Faculty: Faculty of Geography and Geo-information Technology, Group: Group212, Avg Grade: 9
Fullname: Rfwihbl Kcshbfrqtw, Faculty: Faculty of Creative Industries, Group: Group212, Avg Grade: 9
Fullname: Grzuhom Sjhrz, Faculty: School of Foreign Languages, Group: Group217, Avg Grade: 9
Fullname: Wstvcnmyq Xnfzphse, Faculty: Faculty of Geography and Geo-information Technology, Group: Group217, Avg Grade: 9
Fullname: Rfoqka Aroskfnjwg, Faculty: Faculty of Creative Industries, Group: Group215, Avg Grade: 9
Fullname: Knivycoq Mlnarwdgu, Faculty: Faculty of Biology and Biotechnology, Group: Group213, Avg Grade: 9
Fullname: Gtrdcuajs Hiyxnkodzu, Faculty: Faculty of Chemistry, Group: Group213, Avg Grade: 9
Fullname: Mtlpan Vlrcud, Faculty: Faculty of Economic Sciences, Group: Group288, Avg Grade: 9
Fullname: Aqcjtpv Pnkvjab, Faculty: School of Foreign Languages, Group: Group212, Avg Grade: 9
Fullname: Ykniwsa Msfav, Faculty: Higher School of Jurisprudence and Administration, Group: Group244, Avg Grade: 9
Fullname: Zkjocldgs Phbjz, Faculty: Faculty of Geography and Geo-information Technology, Group: Group221, Avg Grade: 9
Fullname: Bkljqwentu Lzqkdjxbp, Faculty: Faculty of Computer Science, Group: Group212, Avg Grade: 9
Fullname: Ktrdlj Kbdslcmj, Faculty: Faculty of Physics, Group: Group217, Avg Grade: 9
Fullname: Tozhucgwv Vizmof, Faculty: Higher School of Jurisprudence and Administration, Group: Group288, Avg Grade: 9
Fullname: Thvdsybxw Hokyfg, Faculty: Faculty of Economic Sciences, Group: Group244, Avg Grade: 9
Fullname: Kwfeyht Rqegukysza, Faculty: Faculty of Chemistry, Group: Group218, Avg Grade: 9
Fullname: Apjdncxryu Nwkbsldu, Faculty: Faculty of Mathematics, Group: Group219, Avg Grade: 9
Fullname: Savjb Kcwri, Faculty: Faculty of Computer Science, Group: Group217, Avg Grade: 9
Fullname: Fikuwysm Qdouhgt, Faculty: Faculty of Social Sciences, Group: Group218, Avg Grade: 9
Fullname: Pjauh Hqrguipjle, Faculty: Graduate School of Business, Group: Group218, Avg Grade: 9
Fullname: Tersu Zaphimgqol, Faculty: School of Foreign Languages, Group: Group217, Avg Grade: 9
Fullname: Xvcgkn Ruqpn, Faculty: Faculty of World Economy and World Politics, Group: Group212, Avg Grade: 9
Fullname: Nucrimxhoe Gesxdouzha, Faculty: Faculty of World Economy and World Politics, Group: Group233, Avg Grade: 9
Fullname: Sqmxbrd Hoagpv, Faculty: Faculty of Law, Group: Group218, Avg Grade: 9
Fullname: Augpmfxcrq Yqjaxoti, Faculty: Faculty of Geography and Geo-information Technology, Group: Group215, Avg Grade: 9
Fullname: Vsqka Dbzlihj, Faculty: Faculty of Mathematics, Group: Group219, Avg Grade: 9
Fullname: Viarghuwm Yjkxsqr, Faculty: Graduate School of Business, Group: Group212, Avg Grade: 9
Fullname: Zxjvsym Kjlwabzrs, Faculty: School of Foreign Languages, Group: Group215, Avg Grade: 9
Fullname: Pmydjto Xovhnsabi, Faculty: Faculty of Chemistry, Group: Group213, Avg Grade: 9
Fullname: Zxpmsnle Henrw, Faculty: Higher School of Jurisprudence and Administration, Group: Group212, Avg Grade: 9
Fullname: Wxgqhako Dahbqg, Faculty: Faculty of Social Sciences, Group: Group215, Avg Grade: 9
Fullname: Vzlpmdqg Ysfre, Faculty: Faculty of Geography and Geo-information Technology, Group: Group217, Avg Grade: 9
Fullname: Bfovlhu Npqxbruoy, Faculty: Faculty of Geography and Geo-information Technology, Group: Group218, Avg Grade: 9
Fullname: Qmzcte Catxve, Faculty: School of Foreign Languages, Group: Group217, Avg Grade: 9
Fullname: Stcpqlby Lvwys, Faculty: Faculty of Computer Science, Group: Group215, Avg Grade: 9
Fullname: Neaprs Lqyfgzh, Faculty: Faculty of Urban and Regional Development, Group: Group288, Avg Grade: 9
Fullname: Pakfhbnu Gxnrcoqjs, Faculty: Faculty of Urban and Regional Development, Group: Group212, Avg Grade: 9
Fullname: Udjmcghbqf Hjkyzguf, Faculty: Faculty of Economic Sciences, Group: Group213, Avg Grade: 9
Fullname: Tjhbfmeic Owiuka, Faculty: Faculty of Urban and Regional Development, Group: Group219, Avg Grade: 9
Fullname: Zwslrihoe Cjrebv, Faculty: Lyceum of HSE, Group: Group288, Avg Grade: 9
Fullname: Lefnkv Wnodteq, Faculty: Faculty of Urban and Regional Development, Group: Group219, Avg Grade: 9
Fullname: Bgavzp Lmdyue, Faculty: Pre-university training faculty, Group: Group217, Avg Grade: 9
Fullname: Zwkibunmsp Hnpsmlzovd, Faculty: Pre-university training faculty, Group: Group218, Avg Grade: 9
Fullname: Gviopwsu Khoyx, Faculty: Faculty of Mathematics, Group: Group215, Avg Grade: 9
Fullname: Myhzlu Nmhwpqsjk, Faculty: Faculty of Mathematics, Group: Group288, Avg Grade: 9
Fullname: Mpdoxiev Bxsglqkp, Faculty: Faculty of Humanities, Group: Group217, Avg Grade: 9
Fullname: Vpoqula Tgzpnyilv, Faculty: Faculty of Computer Science, Group: Group217, Avg Grade: 9
Fullname: Jawnbq Wivgr, Faculty: Faculty of Geography and Geo-information Technology, Group: Group244, Avg Grade: 9
Fullname: Jrblamptwd Khtcpmsql, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group221, Avg Grade: 9
Fullname: Wkpivrq Fyxequvr, Faculty: Lyceum of HSE, Group: Group212, Avg Grade: 9
Fullname: Tmzdya Fbgxs, Faculty: Faculty of Biology and Biotechnology, Group: Group244, Avg Grade: 9
Fullname: Qicazfjmn Gxpomj, Faculty: Faculty of Law, Group: Group233, Avg Grade: 9
Fullname: Pyqugd Bakmodl, Faculty: Faculty of Economic Sciences, Group: Group288, Avg Grade: 9
Fullname: Sxcqnk Ctsanpx, Faculty: Faculty of Physics, Group: Group212, Avg Grade: 9
Fullname: Rdynzx Wknletyzm, Faculty: School of Foreign Languages, Group: Group233, Avg Grade: 9
Fullname: Fbtaijpy Qztnmjwper, Faculty: Faculty of Law, Group: Group233, Avg Grade: 9
Fullname: Wiotqdyrxj Kponzrscl, Faculty: Faculty of Mathematics, Group: Group233, Avg Grade: 9
Fullname: Ujsyaqmch Bmscq, Faculty: Faculty of Physics, Group: Group213, Avg Grade: 9
Fullname: Zpswdogmhx Pimbq, Faculty: Graduate School of Business, Group: Group288, Avg Grade: 9
Fullname: Kiswvu Ogtvneha, Faculty: Faculty of Economic Sciences, Group: Group221, Avg Grade: 9
Fullname: Spybjv Zmubypwq, Faculty: Faculty of Creative Industries, Group: Group244, Avg Grade: 9
Fullname: Khlzr Twkxigylvo, Faculty: Graduate School of Business, Group: Group215, Avg Grade: 9
Fullname: Dqoneltu Cgxdr, Faculty: Faculty of Humanities, Group: Group218, Avg Grade: 9
Fullname: Pusna Jbxsfmk, Faculty: Faculty of Law, Group: Group215, Avg Grade: 9
Fullname: Dsemuqjn Gltosewpcq, Faculty: Lyceum of HSE, Group: Group218, Avg Grade: 9
Fullname: Tsjcpzywuk Lhadx, Faculty: Faculty of Physics, Group: Group221, Avg Grade: 9
Fullname: Xcekoqa Zleoxwvjr, Faculty: Faculty of Law, Group: Group218, Avg Grade: 9
Fullname: Fcldrbeua Qgfaozci, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group288, Avg Grade: 9
Fullname: Kfjcuin Qjrzyx, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group288, Avg Grade: 9
Fullname: Leidjhy Qoptxknmli, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group221, Avg Grade: 9
Fullname: Sqhombw Nszpc, Faculty: Faculty of Geography and Geo-information Technology, Group: Group233, Avg Grade: 9
Fullname: Wdziumnk Dxiysem, Faculty: Lyceum of HSE, Group: Group218, Avg Grade: 9
Fullname: Ufhpkmnz Btcjeonuv, Faculty: Faculty of Urban and Regional Development, Group: Group217, Avg Grade: 9
Fullname: Vwgxaq Dfziyn, Faculty: Graduate School of Business, Group: Group221, Avg Grade: 9
Fullname: Blgecstj Jkuqczywal, Faculty: Faculty of Urban and Regional Development, Group: Group215, Avg Grade: 9
Fullname: Doblvhzem Wvxdl, Faculty: Faculty of World Economy and World Politics, Group: Group217, Avg Grade: 9
Fullname: Cmhlop Jsohqv, Faculty: Pre-university training faculty, Group: Group212, Avg Grade: 9
Fullname: Ptranue Dizbgqaso, Faculty: Faculty of Humanities, Group: Group217, Avg Grade: 9
Fullname: Vefsubc Nsjczoyfw, Faculty: Graduate School of Business, Group: Group219, Avg Grade: 9
Fullname: Nvxoypd Ilnbsvyqd, Faculty: Faculty of Geography and Geo-information Technology, Group: Group215, Avg Grade: 9
Fullname: Saxgefqwod Uliad, Faculty: Faculty of Physics, Group: Group212, Avg Grade: 9
Fullname: Wgcqidvhta Ygiabsvz, Faculty: Faculty of Computer Science, Group: Group215, Avg Grade: 9
Fullname: Ovrkbz Egbhovisf, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group244, Avg Grade: 9
Fullname: Vhnyqkcdrm Nysbmh, Faculty: Faculty of Physics, Group: Group233, Avg Grade: 9
Fullname: Xgatdepvl Cszrhfgj, Faculty: Faculty of Computer Science, Group: Group215, Avg Grade: 9
Fullname: Cewlihyx Igqxsnob, Faculty: School of Foreign Languages, Group: Group221, Avg Grade: 9
Fullname: Kuijtvsmo Ornwe, Faculty: Faculty of Humanities, Group: Group219, Avg Grade: 9
Fullname: Divwpu Xtwzgl, Faculty: Faculty of Mathematics, Group: Group213, Avg Grade: 9
Fullname: Hwsgy Pwkqvur, Faculty: Faculty of Urban and Regional Development, Group: Group213, Avg Grade: 9
Fullname: Bfotmu Bgeta, Faculty: Faculty of Creative Industries, Group: Group244, Avg Grade: 9
Fullname: Onphsmdv Ysflri, Faculty: Higher School of Jurisprudence and Administration, Group: Group217, Avg Grade: 9
Fullname: Vtesq Dunpbaiqjz, Faculty: Faculty of World Economy and World Politics, Group: Group212, Avg Grade: 9
Fullname: Msgwyfiz Gpmzlfc, Faculty: Faculty of Law, Group: Group213, Avg Grade: 9
Fullname: Pgjtmcrs Hcpaekxq, Faculty: Faculty of Urban and Regional Development, Group: Group233, Avg Grade: 9
Fullname: Qudhw Bkrlgj, Faculty: Lyceum of HSE, Group: Group212, Avg Grade: 9
Fullname: Ldzxhc Tgzkfeub, Faculty: Faculty of Social Sciences, Group: Group221, Avg Grade: 9
Fullname: Uzldjtsfvn Qstjfumpox, Faculty: Faculty of Mathematics, Group: Group288, Avg Grade: 9
Fullname: Alinbs Rbaptmuyg, Faculty: Faculty of Chemistry, Group: Group288, Avg Grade: 9
Fullname: Qfrtnimb Kzmbxstihu, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group244, Avg Grade: 9
Fullname: Ivxqau Oihyecptm, Faculty: Faculty of Physics, Group: Group221, Avg Grade: 9
Fullname: Efgtao Tizkyl, Faculty: Faculty of Computer Science, Group: Group221, Avg Grade: 9
Fullname: Ktcei Usgcoknwhf, Faculty: Faculty of Social Sciences, Group: Group218, Avg Grade: 9
Fullname: Igpvyfnt Pvetjnwiob, Faculty: Faculty of World Economy and World Politics, Group: Group221, Avg Grade: 9
Fullname: Hvnfpiubxa Erchou, Faculty: Pre-university training faculty, Group: Group219, Avg Grade: 9
Fullname: Hysrzgovl Stkopgjwam, Faculty: Faculty of Creative Industries, Group: Group219, Avg Grade: 9
Fullname: Wqjmyrnx Fkqvmehz, Faculty: Faculty of Mathematics, Group: Group218, Avg Grade: 9
Fullname: Nvzwrolhyb Xyqzoviceb, Faculty: Faculty of Humanities, Group: Group233, Avg Grade: 9
Fullname: Gmtlpvwb Grsjhmeqxd, Faculty: Faculty of Mathematics, Group: Group217, Avg Grade: 9
Fullname: Hljut Ecbmzunoki, Faculty: Faculty of Geography and Geo-information Technology, Group: Group213, Avg Grade: 9
Fullname: Lcpuwb Cwiaulv, Faculty: Faculty of Geography and Geo-information Technology, Group: Group233, Avg Grade: 9
Fullname: Zqfinxp Thvoydmua, Faculty: Faculty of Mathematics, Group: Group219, Avg Grade: 9
Fullname: Opnvhiglz Zdnis, Faculty: School of Foreign Languages, Group: Group213, Avg Grade: 9
Fullname: Uqtzej Sonbgrklcm, Faculty: Faculty of Economic Sciences, Group: Group217, Avg Grade: 9
Fullname: Weymfqol Vtepx, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group244, Avg Grade: 9
Fullname: Psjmwvkln Ocwkpdg, Faculty: School of Foreign Languages, Group: Group213, Avg Grade: 9
Fullname: Jqcix Mpochr, Faculty: Pre-university training faculty, Group: Group233, Avg Grade: 9
Fullname: Trcjqvenly Xpdlrmj, Faculty: Faculty of Geography and Geo-information Technology, Group: Group218, Avg Grade: 9
Fullname: Dalpro Xfnjwzm, Faculty: School of Foreign Languages, Group: Group233, Avg Grade: 9
Fullname: Xwnucamzig Nxzbrljt, Faculty: Faculty of World Economy and World Politics, Group: Group217, Avg Grade: 9
Fullname: Onaqki Wepnxfor, Faculty: Pre-university training faculty, Group: Group215, Avg Grade: 9
Fullname: Gemqrwdi Pbzih, Faculty: Faculty of Law, Group: Group218, Avg Grade: 9
Fullname: Iyfklrst Ksfadb, Faculty: Faculty of Computer Science, Group: Group233, Avg Grade: 9
Fullname: Acgrdnws Abqhdlpcj, Faculty: International Institute of Economics and Finance, Group: Group221, Avg Grade: 9
Fullname: Ylpzrqofkb Faderizgy, Faculty: International Institute of Economics and Finance, Group: Group221, Avg Grade: 9
Fullname: Flhnatkz Xarkcpov, Faculty: Faculty of Physics, Group: Group219, Avg Grade: 9
Fullname: Ndwok Kxdwzjhoc, Faculty: Faculty of Urban and Regional Development, Group: Group233, Avg Grade: 9
Fullname: Gwzefcvt Fdlbnz, Faculty: Faculty of Mathematics, Group: Group213, Avg Grade: 9
Fullname: Xmwdhuiy Urncy, Faculty: Graduate School of Business, Group: Group244, Avg Grade: 9
Fullname: Tjlaquhvi Skebor, Faculty: Faculty of Social Sciences, Group: Group215, Avg Grade: 9
Fullname: Bdehuizmj Qwarfc, Faculty: Faculty of Computer Science, Group: Group213, Avg Grade: 9
Fullname: Nyjbuk Crwfl, Faculty: Faculty of Chemistry, Group: Group212, Avg Grade: 9
Fullname: Umrcpt Nusdioaq, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group219, Avg Grade: 9
Fullname: Mgotviqdw Coklhexsz, Faculty: Higher School of Jurisprudence and Administration, Group: Group221, Avg Grade: 9
Fullname: Bvdlktgsz Cukomhja, Faculty: International Institute of Economics and Finance, Group: Group233, Avg Grade: 9
Fullname: Pobfq Zsxjdrbql, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group244, Avg Grade: 9
Fullname: Zhxdbkpg Blkecvmpt, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group217, Avg Grade: 9
Fullname: Hedzwt Udjyih, Faculty: Graduate School of Business, Group: Group218, Avg Grade: 9
Fullname: Wcazbgouy Jpguxhoftl, Faculty: Graduate School of Business, Group: Group219, Avg Grade: 9
Fullname: Dnvfjuoe Rlfkhye, Faculty: Graduate School of Business, Group: Group219, Avg Grade: 9
Fullname: Xlfptyjzoe Eptkljhr, Faculty: Faculty of Physics, Group: Group217, Avg Grade: 10
Fullname: Bjflrc Xskcubmvjg, Faculty: Lyceum of HSE, Group: Group221, Avg Grade: 10
Fullname: Oahmfpyu Rbfyea, Faculty: Faculty of Social Sciences, Group: Group217, Avg Grade: 10
Fullname: Iprxgcfwnj Wjyulrzsnk, Faculty: School of Foreign Languages, Group: Group215, Avg Grade: 10
Fullname: Zfdcjn Idvmco, Faculty: School of Foreign Languages, Group: Group212, Avg Grade: 10
Fullname: Eubghytrki Ljvndp, Faculty: Faculty of Computer Science, Group: Group213, Avg Grade: 10
Fullname: Upfmq Iejuavwpc, Faculty: Faculty of Humanities, Group: Group288, Avg Grade: 10
Fullname: Uzmawthpl Xchgzey, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group219, Avg Grade: 10
Fullname: Wluqpbx Tzqpdgkuo, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group244, Avg Grade: 10
Fullname: Rhfbtqwvgo Xrwjid, Faculty: Faculty of Chemistry, Group: Group221, Avg Grade: 10
Fullname: Oigqlkch Pgeuwzd, Faculty: Faculty of Humanities, Group: Group218, Avg Grade: 10
Fullname: Qnhugeojb Ibhulrp, Faculty: International Institute of Economics and Finance, Group: Group221, Avg Grade: 10
Fullname: Olmqnpvjyh Rxpteo, Faculty: Graduate School of Business, Group: Group218, Avg Grade: 10
Fullname: Vwsgaqfp Dqfmcrg, Faculty: Faculty of Urban and Regional Development, Group: Group218, Avg Grade: 10
Fullname: Rxqisfut Dfatojmw, Faculty: Faculty of Urban and Regional Development, Group: Group217, Avg Grade: 10
Fullname: Duzbfno Bhrzygpcej, Faculty: Graduate School of Business, Group: Group221, Avg Grade: 10
Fullname: Xznsdtbklr Dtxnvqz, Faculty: Faculty of Economic Sciences, Group: Group218, Avg Grade: 10
Fullname: Tuzwkav Mnxaiw, Faculty: Faculty of Chemistry, Group: Group288, Avg Grade: 10
Fullname: Jfyewn Ipusmzfhx, Faculty: International Institute of Economics and Finance, Group: Group212, Avg Grade: 10
Fullname: Lamhtodin Rgmbch, Faculty: Faculty of Economic Sciences, Group: Group288, Avg Grade: 10
Fullname: Rdvsqm Cmndlbh, Faculty: Faculty of Physics, Group: Group217, Avg Grade: 10
Fullname: Oycesw Kseuinvhy, Faculty: Faculty of Social Sciences, Group: Group233, Avg Grade: 10
Fullname: Vsewfc Wycishfj, Faculty: Faculty of Urban and Regional Development, Group: Group218, Avg Grade: 10
Fullname: Tmjedbf Pesyicbj, Faculty: Faculty of Chemistry, Group: Group215, Avg Grade: 10
Fullname: Uysbvcdali Qhzuxjos, Faculty: Faculty of Computer Science, Group: Group217, Avg Grade: 10
Fullname: Fpigt Jwrkxu, Faculty: Faculty of Biology and Biotechnology, Group: Group215, Avg Grade: 10
Fullname: Fysgoh Obhgut, Faculty: International Institute of Economics and Finance, Group: Group215, Avg Grade: 10
Fullname: Lnfpsihycu Xqszue, Faculty: Higher School of Jurisprudence and Administration, Group: Group221, Avg Grade: 10
Fullname: Tfpjva Qmgsxz, Faculty: Faculty of Computer Science, Group: Group288, Avg Grade: 10
Fullname: Akdip Qvczym, Faculty: Faculty of Chemistry, Group: Group221, Avg Grade: 10
Fullname: Qknuhfx Czofkgyn, Faculty: Faculty of Economic Sciences, Group: Group213, Avg Grade: 10
Fullname: Xmaeg Plrqcigtv, Faculty: Faculty of Geography and Geo-information Technology, Group: Group213, Avg Grade: 10
Fullname: Idtpnkbojy Qwbxtlay, Faculty: Lyceum of HSE, Group: Group217, Avg Grade: 10
Fullname: Yrbmpauj Puwbr, Faculty: Faculty of Economic Sciences, Group: Group213, Avg Grade: 10
Fullname: Cahwrb Trwsuk, Faculty: Faculty of Creative Industries, Group: Group213, Avg Grade: 10
Fullname: Jihedqzr Nzdsv, Faculty: Faculty of Biology and Biotechnology, Group: Group217, Avg Grade: 10
Fullname: Izeswhjplv Pkdsybr, Faculty: Faculty of Biology and Biotechnology, Group: Group244, Avg Grade: 10
Fullname: Kuorgi Afotr, Faculty: Faculty of Urban and Regional Development, Group: Group233, Avg Grade: 10
Fullname: Lqgfajbp Hdenus, Faculty: Faculty of Economic Sciences, Group: Group212, Avg Grade: 10
Fullname: Auynehgbj Dgjoyiptcb, Faculty: Faculty of Economic Sciences, Group: Group215, Avg Grade: 10
Fullname: Qxyozbe Ohtrgpq, Faculty: Pre-university training faculty, Group: Group217, Avg Grade: 10
Fullname: Rwzeglnt Dnfvr, Faculty: Graduate School of Business, Group: Group217, Avg Grade: 10
Fullname: Beznwyjd Szwtluqp, Faculty: Faculty of Creative Industries, Group: Group221, Avg Grade: 10
Fullname: Ibsogtqy Beuzc, Faculty: Faculty of Biology and Biotechnology, Group: Group219, Avg Grade: 10
Fullname: Yofvxpijqt Fedvz, Faculty: Faculty of Biology and Biotechnology, Group: Group233, Avg Grade: 10
Fullname: Snevqtayx Alpog, Faculty: Faculty of Creative Industries, Group: Group219, Avg Grade: 10
Fullname: Qbjxghm Mrjgotipfw, Faculty: Faculty of Geography and Geo-information Technology, Group: Group288, Avg Grade: 10
Fullname: Pqrgaoci Gvxutaonjk, Faculty: Faculty of Creative Industries, Group: Group221, Avg Grade: 10
Fullname: Qhvmkrbgx Iecvwu, Faculty: Faculty of Biology and Biotechnology, Group: Group244, Avg Grade: 10
Fullname: Zbrkfi Swlgvq, Faculty: Faculty of Physics, Group: Group215, Avg Grade: 10
Fullname: Ghcfitsypa Mylhzieuda, Faculty: Faculty of Social Sciences, Group: Group244, Avg Grade: 10
Fullname: Cyrgzonpve Ycrdb, Faculty: School of Foreign Languages, Group: Group217, Avg Grade: 10
Fullname: Kxnfev Ldmngwhxvt, Faculty: Graduate School of Business, Group: Group221, Avg Grade: 10
Fullname: Sngkawjz Fcbzy, Faculty: Graduate School of Business, Group: Group212, Avg Grade: 10
Fullname: Ojnhzfdvu Dqruvn, Faculty: Higher School of Jurisprudence and Administration, Group: Group221, Avg Grade: 10
Fullname: Vozfhqwbus Wfqoyxau, Faculty: International Institute of Economics and Finance, Group: Group288, Avg Grade: 10
Fullname: Fcinvbskp Vjebwcqa, Faculty: Faculty of World Economy and World Politics, Group: Group215, Avg Grade: 10
Fullname: Vqdko Yjcsfdhwtu, Faculty: Higher School of Jurisprudence and Administration, Group: Group233, Avg Grade: 10
Fullname: Djkmyfazs Bfdruhsk, Faculty: Faculty of Computer Science, Group: Group244, Avg Grade: 10
Fullname: Uirfzkl Ojxtqhfni, Faculty: Graduate School of Business, Group: Group215, Avg Grade: 10
Fullname: Jslqkhbt Fjrwlgeo, Faculty: Faculty of Social Sciences, Group: Group221, Avg Grade: 10
Fullname: Cimwhdztv Chisw, Faculty: Faculty of Urban and Regional Development, Group: Group244, Avg Grade: 10
Fullname: Ngrpoflxb Hiscxjlbft, Faculty: Faculty of Physics, Group: Group218, Avg Grade: 10
Fullname: Iwnfxv Njzdxotu, Faculty: Faculty of Creative Industries, Group: Group212, Avg Grade: 10
Fullname: Pgzbva Mvhfso, Faculty: Faculty of Urban and Regional Development, Group: Group288, Avg Grade: 10
Fullname: Razduhis Lvwmtkf, Faculty: Higher School of Jurisprudence and Administration, Group: Group288, Avg Grade: 10
Fullname: Nowcimy Ekfwbcvtgu, Faculty: Faculty of Economic Sciences, Group: Group233, Avg Grade: 10
Fullname: Tmxqzdkyo Xjhacyerld, Faculty: School of Foreign Languages, Group: Group213, Avg Grade: 10
Fullname: Boeldjhcgy Qkwux, Faculty: Faculty of Urban and Regional Development, Group: Group217, Avg Grade: 10
Fullname: Onvhlrjmg Ufnhpac, Faculty: Faculty of Chemistry, Group: Group218, Avg Grade: 10
Fullname: Adsmyr Lhgcfn, Faculty: Faculty of Chemistry, Group: Group244, Avg Grade: 10
Fullname: Qbsgoecpw Psexlzo, Faculty: Faculty of Social Sciences, Group: Group218, Avg Grade: 10
Fullname: Tvzxb Cqgzdhnea, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group219, Avg Grade: 10
Fullname: Xazgo Akirbslf, Faculty: Higher School of Jurisprudence and Administration, Group: Group217, Avg Grade: 10
Fullname: Rmubye Pmbal, Faculty: School of Foreign Languages, Group: Group221, Avg Grade: 10
Fullname: Gvoanwhxst Qagscl, Faculty: Faculty of Geography and Geo-information Technology, Group: Group221, Avg Grade: 10
Fullname: Wvqmunioe Vrdgpo, Faculty: Faculty of Biology and Biotechnology, Group: Group213, Avg Grade: 10
Fullname: Flocsbgkym Mpjla, Faculty: Faculty of World Economy and World Politics, Group: Group244, Avg Grade: 10
Fullname: Uvmjdf Tfbrd, Faculty: Faculty of Urban and Regional Development, Group: Group221, Avg Grade: 10
